Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,Concepts
"Ive visited the LA store twice now and both times was helped by Tas (i hope i got it right), the sweetest and nicest saleswoman! She gave great suggestions and had a great knowledge of all products. In fact, everyone there does, I could tell because they recognized my mejuri jewelry right away! The store is at such a great location too and easily accessible!Tas, if youre reading this, hi! :)",Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Shruti Hira,
"I never, ever thought Id be buying fine jewelry but Im addicted to Mejuri. Stumbled in here with my best friend about a month ago. I remembered seeing targeted Instagram ads so we decided to check it out. Mejuri makes buying jewelry really fun, exciting and accessible. The designs are modern and great for everyday wear. Ive never been a fan of spending a ton of money on things that are only for occasions and Mejuri does an excellent creating beautiful pieces to add some shine to even the most casual outfits. I have been back a second time to get my 2nd lobe piercing. It was painless and quick AND its exactly the jewelry I want! I always hated having to live 8 weeks with a random stud I couldnt wait to change. Mejuri has taken away all my fears and doubts about buying gold and diamonds...for my damn self!",Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Alexandra Petro,
"Waited in line for 30 mins, 10 people in total came out of the store but guess what, my friend and I are still waiting outside🙂DO NOT COME HERE!!! THEY ARE ARROGANT (except for the security guard)Update:their jewelry is plain and no style, just like any other random store that you could find somewhere else.",Los Angeles,3,2022-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Susie Tan,
I walked in and was immediately acknowledged. Really liked the customer service:)I just wish that I was able to bring home the items I purchased. The items I purchased will be shipped to my address in two business days.,Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Fffer Ffer,
"They have really cute jewelry, but if you accidentally break your bracelet, they wont do anything and say they cant help you. I highly recommend going to a jeweler who can fix a piece of jewelry they sell to you.",Los Angeles,1,2023-02-10 00:00:00,Mejuri,2,"8404 Melrose Ave, Los Angeles, CA",CA,Alondra Lopez,
Well priced jewelry in an upscale and trendy environment. No pressure sales.,Los Angeles,3,2020-02-10 00:00:00,Mejuri,4,"8404 Melrose Ave, Los Angeles, CA",CA,Alex S,
"BUYER BEWARE! ANYTHING THAT SAYS vermeil WILL wear after just two wearings, and omg you can find cheaper ANYWHERE. My le chain necklace that i saved and saved for got to be warn twice, and now its costume jewelry trash. I went to TJ maxx, got a coach and Michael kors look alike- THEY WORE LONGER AND BETTER, im just so heartbroken",Los Angeles,0,2022-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Sissy C,
Attentive staff and beautiful jewelry!,Los Angeles,0,2024-11-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Elizabeth Booth,
"Great store and such nice people!! I had gotten a piercing here and got the cutest little earrings, but there is so much beautiful jewelry here too!",Los Angeles,1,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,shadya barakat,
The only person actually doing service was the security guard. Helped all white & Asian people though. Visiting from Toronto I was hoping to have a good experience my bad. Never again.,Los Angeles,3,2022-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Natalie Williams,
The store is spotless and everyone is extremely helpful. Surprisingly for not having piercing appointment I was out of the store in less 45 minutes and it was a pleasant experience.,Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Michelle Arboleda,
Solid spot for accent jewelry. I buy my decorative rings and seasonal stacks from here.,Los Angeles,0,2024-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Swetha Prabhakar,
"Everyone is friendly! Nice environment! They help you out and you can try the sizes in store. Nice display, super clean and chic",Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Nicole,
"Wonderful experience! No wait, the lady who took car of me was absolutely lovelyVery happy with my new purchase 🥰",Los Angeles,0,2023-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Marion Bailly,
Very cool jewelry great customer Service.Ill continue coming back for cool pieces.Thank you so much!,Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Joe Apel,
"Wonderful shopping experience - everyone was friendly and helpful, and whatever they dont have in stock in store will ship to you super-quickly.",Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,katie ottati,
Great showroom and super kind staff. They dont have everything in-store but they deliver pretty fast ❤️,Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Michaela Tadena,
Need more proficient in store sales reps… first time purchase ruined…,Los Angeles,0,2024-04-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Sam Sammy,
"Really beautiful pieces and the most welcoming, friendliest staff!",Los Angeles,0,2024-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Simmy Virk,
Julia was very helpful even with a small gift exchange.,Los Angeles,0,2024-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Ashwin Ramakrishnan,
Store was crashed into if you want to be there or around the scenario hit this site up cuz I know where youare!,Los Angeles,0,2023-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Michael Gonzalez Jr.,
Everyone was so friendly and customer service was amazing. Love my purchases!,Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Chelsea Hennen,
Great selection! Super patient staff... Big Bang for your buck!,Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Michelle I,
Cute store in an awesome location. The employees are always so helpful and attentive.,Los Angeles,1,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Brenda Dimapasoc,
Great service and very cool selection. Worth the wait.,Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Gabriella Piccioni,
Everyone working there was nice and helpful. Love the selections!,Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Kelly Lee,
Such a beautiful store and so convenient in trying everything on.,Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Danielle Yasuda,
Love their pieces. Great quality. Dainty. Delicate.,Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Linette Danaiata,
Besides the waiting line all the staffs and services were great!,Los Angeles,0,2020-02-10 00:00:00,Mejuri,4,"8404 Melrose Ave, Los Angeles, CA",CA,Shopic S,
Love the product but terrible customer service isnt he store.,Los Angeles,0,2022-02-10 00:00:00,Mejuri,2,"8404 Melrose Ave, Los Angeles, CA",CA,Melanie Savia,
A lovely user experience engaging with the various collections and learning more about the different materials. It was so helpful to try the pieces on and play with stacking in store.,Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Darby Rousseau,
Incredible customer service and beautiful jewelry,Los Angeles,0,2022-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Amy Kugali McWilliams,
Helpful and easy exchanges.,Los Angeles,0,2024-03-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Tom Mullen,
Such cute things! thank you <3,Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Lauren Estabrook,
The staff is super friendly and helpful!,Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,mikhaela zabalerio,
ear piecing was awesome!,Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Anna Porter,
adorable,Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,carol cahill,
Love this!,Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Sydney Pelzer,
"I had long awaited this review. I had been here last november and asked for a flat from a piercer that seemed very nervous, shaky, and didnt even let me get a flat in the end, I left with a helix, that was crooked and never healed.About a month or two ago I had gone back to the location addressing my concern due to the fact that my helix wasnt healing and to begin with its not even what I asked for from the beginning, Modey was my new piecer at Mejuri that day and took such an amazing job of me, she had instantly said yea this needs to be fixed let me see what I can do for you. She ended up being able to fix my piercing with what I ended up wanting, I was a little hesitant at first due to my last experience but then she had really reassured me of her work in the process. Anyways fast foward about a month or two, I am so happy with my piercing! Modey was by far one of the best piercers I have ever been to and I have at least 20 piercings by other people, my flat looks great! and it looks ontrack to get the post downsized soon and be done healing! thank you so much Modey! I owe you the world with my new piercing you gave me!",San Diego,0,2024-09-10 00:00:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,mia suffredini,
